 dia mes anio hora min sec latitud longitud prof mag
2017 2018 06 21 08 07 03.580 17.72 -101.67 32.1 3.06
2018 2018 06 21 13 02 27.720 16.93 -100.37 24.0 2.27
2019 2018 06 21 13 23 41.320 16.3 -100.88 16.0 2.25
2020 2018 06 21 20 47 39.660 17.24 -101.17 46.3 2.83
2021 2018 06 21 23 03 50.000 17.72 -100.22 111.4 3.29
2022 2018 06 22 01 37 20.960 17.28 -100.76 37.0 1.67
2023 2018 06 22 04 13 35.980 16.46 -100.71 17.0 3.8
2024 2018 06 22 05 23 01.100 17.08 -101.02 14.7 1.56
2025 2018 06 22 11 41 10.960 16.27 -100.86 19.4 2.24
2026 2018 06 23 01 44 26.260 16.3 -100.88 16.0 2.31
2027 2018 06 23 07 18 35.980 16.98 -100.33 4.0 2.57
2028 2018 06 23 09 28 04.840 16.86 -100.55 8.0 2.65
2029 2018 06 23 10 40 23.720 16.51 -100.95 16.0 3.21
2030 2018 06 23 16 12 24.340 17.3 -101.04 40.2 2.16
2031 2018 06 23 19 37 17.640 16.24 -100.83 17.4 2.29
2032 2018 06 24 05 36 34.620 17.08 -101.02 14.7 2.31
2033 2018 06 24 07 25 45.620 16.3 -100.88 16.0 2.24
2034 2018 06 24 14 28 08.020 16.45 -100.92 16.0 3.9
2035 2018 06 24 14 30 53.400 16.45 -100.92 16.0 1.74
2036 2018 06 24 15 13 09.420 16.45 -100.92 18.0 1.81
2037 2018 06 24 15 16 11.080 16.45 -100.92 16.0 2.13
2038 2018 06 24 15 25 36.220 16.45 -100.92 16.0 1.94
2039 2018 06 24 23 34 31.640 17.22 -101.12 18.0 2.26
2040 2018 06 25 00 13 00.460 17.19 -100.35 7.0 1.26
2041 2018 06 25 05 09 30.760 16.46 -100.71 17.0 1.66
2042 2018 06 25 05 10 18.340 16.93 -100.37 24.0 2.59
2043 2018 06 25 13 27 05.560 17.38 -101.54 2.0 3.1
2044 2018 06 25 13 34 43.280 17.19 -100.87 10.0 3.55
2045 2018 06 25 14 32 20.260 16.87 -100.43 5.0 2.28
2046 2018 06 25 16 26 35.600 16.46 -100.71 17.0 2.33
2047 2018 06 25 19 13 21.160 16.45 -100.92 16.0 1.89
2048 2018 06 25 22 12 13.540 17.01 -100.73 1.7 3.19
2049 2018 06 25 23 20 31.320 16.93 -100.33 9.9 1.9
2050 2018 06 26 03 31 27.560 17.17 -100.39 40.0 2.38
2051 2018 06 26 09 20 43.100 17.29 -101.31 14.0 2.38
2052 2018 06 26 21 14 57.440 16.93 -100.37 24.0 2.42
2053 2018 06 27 15 20 35.880 17.35 -100.11 11.0 2.28
2054 2018 06 27 20 02 42.600 17.1 -100.39 44.8 2.13
2055 2018 06 27 21 55 21.720 16.9 -100.31 20.0 2.43
2056 2018 06 27 22 47 36.260 17.22 -101.12 18.0 1.87
2057 2018 06 28 07 10 56.580 16.89 -100.54 5.0 2.26
2058 2018 06 28 07 25 34.460 17.37 -101.44 29.0 2.15
2059 2018 06 28 07 28 42.720 17.22 -101.12 18.0 2.0
2060 2018 06 28 07 42 54.300 16.92 -100.57 2.0 1.89
2061 2018 06 28 08 32 47.800 16.89 -100.54 5.0 2.76
2062 2018 06 28 17 17 38.740 17.22 -101.12 18.0 1.72
2063 2018 06 29 03 24 18.100 16.89 -100.54 5.0 2.38
2064 2018 06 29 04 04 19.000 17.44 -101.51 6.8 2.76
2065 2018 06 29 05 03 36.860 17.58 -101.31 53.0 2.2
2066 2018 06 29 08 39 09.240 16.53 -100.9 12.0 2.05
2067 2018 06 29 08 39 46.040 17.47 -101.59 11.0 2.79
2068 2018 06 29 10 13 02.760 16.86 -100.05 30.4 2.67
2069 2018 06 29 11 56 45.380 17.22 -101.12 18.0 1.6
2070 2018 06 29 17 08 35.700 17.21 -100.42 21.0 1.67
2071 2018 06 29 19 50 29.320 17.75 -101.39 44.0 2.07
2072 2018 06 30 12 10 33.440 16.83 -100.09 5.0 2.29
2073 2018 06 30 22 01 38.560 17.72 -100.22 111.4 3.7
2074 2018 07 01 05 47 04.440 16.91 -100.42 10.0 2.58
2075 2018 07 01 12 49 36.540 17.17 -100.93 28.0 1.97
2076 2018 07 01 17 46 57.260 16.98 -100.47 11.9 2.67
2077 2018 07 01 18 10 29.480 16.97 -100.44 14.5 2.52
2078 2018 07 02 00 27 02.660 17.72 -101.67 34.1 2.72
2079 2018 07 02 00 34 25.480 17.06 -100.05 39.7 2.56
2080 2018 07 02 03 22 07.000 16.96 -100.53 8.3 1.74
2081 2018 07 02 05 54 14.500 16.93 -100.36 10.0 1.9
2082 2018 07 02 11 44 22.560 16.81 -100.1 2.0 3.47
2083 2018 07 02 21 29 18.780 17.14 -100.39 39.0 2.48
2084 2018 07 03 00 15 10.220 16.93 -100.37 24.0 1.4
2085 2018 07 03 11 58 09.540 16.93 -100.37 24.0 2.28
2086 2018 07 03 22 24 32.300 17.23 -100.82 11.0 2.58
2087 2018 07 04 03 40 54.540 16.95 -100.17 12.0 1.57
2088 2018 07 04 04 07 26.740 16.77 -101.78 16.0 2.73
2089 2018 07 04 04 20 36.360 16.95 -100.17 12.0 1.49
2090 2018 07 04 10 45 11.240 16.87 -100.45 3.0 2.25
2091 2018 07 04 12 22 17.080 17.23 -101.03 8.0 2.5
2092 2018 07 04 16 22 20.240 17.12 -100.3 38.0 2.94
2093 2018 07 05 00 14 06.020 16.87 -100.45 3.0 1.17
2094 2018 07 05 00 15 52.540 17.22 -101.12 18.0 1.04
2095 2018 07 05 15 57 45.980 17.5 -101.18 52.0 3.2
2096 2018 07 05 17 49 36.560 17.03 -100.08 5.0 2.95
2097 2018 07 05 22 57 48.840 17.07 -100.63 5.8 2.23
2098 2018 07 06 22 52 44.700 17.31 -101.21 16.0 2.63
2099 2018 07 07 09 40 24.580 17.29 -101.15 14.0 2.07
2100 2018 07 07 12 45 38.500 17.29 -101.07 9.8 2.07
2101 2018 07 07 12 57 15.560 17.47 -101.59 11.0 2.66
2102 2018 07 07 21 46 20.680 16.98 -100.47 11.9 2.41
2103 2018 07 08 00 04 06.720 17.39 -101.61 3.0 0.64
2104 2018 07 08 00 24 15.620 17.37 -101.44 31.0 1.29
2105 2018 07 08 00 37 49.420 16.97 -100.0 7.3 3.12
2106 2018 07 08 06 13 59.820 17.24 -101.17 46.3 1.75
2107 2018 07 08 09 40 38.480 17.24 -101.14 27.0 2.24
2108 2018 07 08 11 16 42.180 16.87 -100.05 5.0 2.56
2109 2018 07 08 15 41 22.400 17.37 -101.44 29.0 3.34
2110 2018 07 08 18 13 05.560 16.93 -100.34 14.0 2.96
2111 2018 07 08 22 57 33.300 16.55 -101.1 6.0 1.6
2112 2018 07 08 23 05 21.680 17.33 -101.34 27.0 2.22
2113 2018 07 08 23 22 52.840 17.33 -101.34 27.0 1.82
2114 2018 07 09 12 28 56.420 17.31 -101.32 10.0 1.75
2115 2018 07 10 03 04 31.900 17.29 -101.02 1.0 2.18
2116 2018 07 10 07 37 35.820 17.29 -101.15 14.0 1.86
2117 2018 07 10 14 56 12.300 17.24 -101.07 36.2 2.2
2118 2018 07 10 16 00 58.740 16.53 -100.93 16.0 1.8
2119 2018 07 10 17 39 24.000 17.31 -101.32 10.0 2.64
2120 2018 07 10 18 13 19.620 16.93 -100.37 24.0 2.41
2121 2018 07 10 20 25 37.040 16.36 -100.71 16.1 1.99
2122 2018 07 10 20 26 31.880 16.36 -100.71 16.1 2.18
2123 2018 07 11 06 07 33.440 17.16 -101.03 22.0 1.92
2124 2018 07 11 11 58 51.840 17.14 -100.39 39.0 2.2
2125 2018 07 11 12 58 40.160 17.15 -100.86 10.0 1.61
2126 2018 07 11 18 25 27.760 17.21 -101.17 46.3 2.17
2127 2018 07 11 23 46 03.720 17.37 -101.44 31.0 1.14
2128 2018 07 12 04 43 14.640 17.1 -100.39 44.8 2.32
2129 2018 07 12 07 51 25.760 17.19 -100.35 5.0 2.02
2130 2018 07 12 12 51 42.520 17.54 -101.35 42.0 2.59
2131 2018 07 12 15 42 40.460 17.29 -101.08 32.0 2.21
2132 2018 07 12 18 03 21.300 16.84 -100.14 10.5 2.83
2133 2018 07 12 20 31 58.720 17.44 -101.59 6.5 2.36
2134 2018 07 13 00 59 30.600 17.36 -101.43 25.1 2.77
2135 2018 07 13 08 16 17.380 17.21 -100.42 21.0 1.9
2136 2018 07 13 08 30 45.940 17.16 -100.07 10.0 2.72
2137 2018 07 13 08 46 38.180 17.48 -101.64 10.1 2.69
2138 2018 07 13 11 55 07.080 17.17 -100.96 8.1 2.85
2139 2018 07 13 12 43 05.160 17.15 -100.99 15.0 3.8
2140 2018 07 13 15 36 29.340 16.44 -100.87 14.0 1.91
2141 2018 07 13 17 12 39.860 17.37 -101.46 4.0 3.28
2142 2018 07 14 05 51 19.360 17.3 -101.04 38.2 2.23
2143 2018 07 14 06 28 05.740 17.26 -101.08 10.0 2.61
2144 2018 07 14 10 25 00.140 16.8 -100.38 20.0 2.44
2145 2018 07 14 11 46 46.960 17.21 -101.14 42.3 2.31
2146 2018 07 14 14 54 26.320 17.06 -100.64 7.0 2.24
2147 2018 07 14 21 55 29.120 17.71 -101.38 51.5 4.21
2148 2018 07 15 00 11 11.520 17.27 -101.48 3.4 1.29
2149 2018 07 15 00 14 19.720 17.07 -100.63 5.8 1.62
2150 2018 07 15 03 51 59.460 17.31 -101.32 10.0 1.38
2151 2018 07 15 05 55 01.020 17.15 -100.99 15.0 2.91
2152 2018 07 15 10 59 34.900 17.31 -101.6 12.0 2.54
2153 2018 07 15 13 59 03.620 17.24 -101.17 46.3 1.93
2154 2018 07 16 03 41 16.060 16.87 -100.43 5.0 1.94
2155 2018 07 16 04 22 52.380 17.24 -101.17 46.3 2.09
2156 2018 07 16 07 49 30.600 17.23 -101.62 11.0 2.69
2157 2018 07 16 07 50 05.920 17.23 -101.62 15.0 2.61
2158 2018 07 16 08 58 44.160 17.27 -101.48 3.4 2.6
2159 2018 07 16 09 37 22.460 17.23 -101.62 15.0 2.52
2160 2018 07 16 14 11 42.080 17.18 -101.04 8.2 1.69
2161 2018 07 16 23 11 58.420 17.04 -100.66 5.7 1.94
2162 2018 07 17 09 40 54.800 17.32 -101.46 21.0 3.26
2163 2018 07 17 10 00 28.840 17.45 -101.33 10.0 1.9
2164 2018 07 17 10 22 00.460 17.32 -101.46 21.0 3.4
2165 2018 07 17 11 49 05.560 17.32 -101.46 21.0 3.54
2166 2018 07 17 11 50 36.020 17.32 -101.46 21.0 2.53
2167 2018 07 17 12 19 45.220 17.32 -101.46 21.0 3.26
2168 2018 07 17 14 24 06.760 17.38 -101.52 25.0 2.45
2169 2018 07 17 14 37 35.440 17.24 -101.04 36.2 2.15
2170 2018 07 17 18 03 37.420 17.37 -101.46 4.0 2.87
2171 2018 07 18 02 35 06.120 16.43 -101.11 20.0 2.37
2172 2018 07 18 07 15 31.580 17.15 -100.99 15.0 2.43
2173 2018 07 18 14 15 26.460 17.19 -100.35 5.0 2.23
2174 2018 07 18 17 42 50.720 16.91 -100.5 26.0 2.59
2175 2018 07 18 18 13 18.540 17.1 -100.39 44.8 2.6
2176 2018 07 18 22 23 12.140 17.27 -101.14 29.0 1.92
2177 2018 07 19 03 38 12.580 17.19 -100.35 5.0 1.97
2178 2018 07 19 10 13 32.640 16.94 -100.79 -2.0 1.68
2179 2018 07 19 11 44 20.420 16.99 -100.61 6.0 1.92
2180 2018 07 19 11 57 13.420 16.99 -100.61 6.0 1.66
2181 2018 07 19 18 23 58.000 17.24 -101.17 46.3 2.07
2182 2018 07 20 02 22 38.840 17.24 -101.04 36.2 1.99
2183 2018 07 20 02 36 02.500 17.3 -101.14 31.0 2.42
2184 2018 07 20 03 34 35.620 17.3 -101.19 31.7 2.02
2185 2018 07 20 03 55 41.980 17.3 -101.19 31.7 2.04
2186 2018 07 20 13 54 11.220 17.29 -101.29 16.0 2.38
2187 2018 07 21 00 46 19.860 17.08 -101.02 14.7 2.86
2188 2018 07 21 02 58 45.940 17.21 -101.17 42.3 1.97
2189 2018 07 21 06 01 30.720 17.08 -101.02 14.7 1.84
2190 2018 07 21 10 03 49.860 17.06 -100.63 9.5 2.9
2191 2018 07 21 15 46 41.980 16.98 -100.47 11.9 1.75
2192 2018 07 21 15 59 22.980 17.19 -100.33 11.0 2.37
2193 2018 07 21 17 02 41.080 17.24 -101.04 36.2 3.11
2194 2018 07 21 21 58 24.740 17.72 -100.22 111.4 3.43
2195 2018 07 22 05 12 51.280 16.45 -100.92 16.0 2.77
2196 2018 07 22 05 47 06.820 16.82 -100.0 7.4 3.31
2197 2018 07 22 10 46 15.240 17.3 -101.19 31.7 2.09
2198 2018 07 22 18 10 52.820 17.06 -100.63 9.5 1.83
2199 2018 07 23 09 39 18.180 17.63 -101.36 44.0 3.67
2200 2018 07 23 12 38 04.720 17.29 -101.22 46.0 2.35
2201 2018 07 23 16 07 03.980 17.48 -101.23 43.0 3.28
2202 2018 07 24 02 23 51.660 17.37 -100.97 10.0 2.46
2203 2018 07 24 04 15 22.920 17.04 -100.66 5.7 2.22
2204 2018 07 24 08 43 22.940 17.24 -101.04 36.2 1.88
2205 2018 07 24 11 43 17.960 17.37 -101.24 18.0 3.08
2206 2018 07 24 20 01 37.080 17.24 -100.45 50.4 2.83
2207 2018 07 25 03 04 53.100 17.21 -100.42 21.0 1.92
2208 2018 07 25 06 20 37.720 17.24 -101.17 46.3 1.78
2209 2018 07 25 07 55 07.240 16.88 -100.76 5.0 1.76
2210 2018 07 25 14 49 44.440 17.29 -101.29 16.0 3.65
2211 2018 07 25 15 33 38.460 17.29 -101.29 16.0 1.94
2212 2018 07 26 06 24 35.340 17.12 -100.2 48.0 3.24
2213 2018 07 26 07 09 06.940 17.51 -100.9 64.8 2.21
2214 2018 07 26 15 06 50.360 17.24 -101.17 48.3 2.15
2215 2018 07 26 17 04 00.220 16.91 -100.42 10.0 3.27
2216 2018 07 26 17 05 11.180 16.91 -100.42 10.0 2.45
2217 2018 07 26 18 30 50.160 16.94 -100.14 5.0 3.73
2218 2018 07 26 20 13 58.700 17.01 -100.4 21.2 2.39
2219 2018 07 27 00 59 32.780 17.21 -101.17 42.3 1.89
2220 2018 07 27 03 32 14.820 17.3 -101.51 3.4 4.38
2221 2018 07 27 03 43 23.320 16.97 -100.65 13.0 3.41
2222 2018 07 27 04 08 04.780 17.3 -101.51 3.4 2.42
2223 2018 07 27 05 10 57.020 17.3 -101.51 3.4 3.2
2224 2018 07 27 08 34 16.660 17.57 -101.35 44.0 2.8
2225 2018 07 27 09 18 52.540 17.06 -101.17 12.1 2.0
2226 2018 07 27 10 21 52.020 17.3 -101.51 3.4 3.5
2227 2018 07 27 12 15 43.620 17.3 -101.51 3.4 2.59
2228 2018 07 27 18 47 26.840 17.21 -100.8 10.7 3.06
2229 2018 07 27 22 03 45.020 16.97 -100.47 12.5 3.3
2230 2018 07 28 16 25 56.140 17.72 -101.67 34.1 3.48
2231 2018 07 28 17 08 03.940 17.07 -100.63 5.8 2.1
2232 2018 07 29 02 54 53.720 17.32 -100.96 9.0 2.12
2233 2018 07 29 11 34 56.820 17.35 -100.81 32.4 2.28
2234 2018 07 29 18 00 44.640 16.97 -100.0 7.3 2.9
2235 2018 07 29 21 14 02.040 16.83 -100.11 25.0 1.88
2236 2018 07 29 21 45 19.460 17.24 -101.07 36.2 1.78
2237 2018 07 29 22 22 32.380 17.21 -100.8 10.7 2.24
2238 2018 07 29 23 26 48.960 17.27 -101.2 9.6 1.5
2239 2018 07 29 23 35 31.800 17.02 -101.62 16.0 2.92
2240 2018 07 30 01 17 10.840 16.45 -100.92 16.0 2.46
2241 2018 07 30 01 21 18.200 17.19 -100.35 5.0 2.68
2242 2018 07 30 01 26 36.100 17.27 -101.2 9.6 2.12
2243 2018 07 30 06 22 52.340 17.46 -101.04 19.2 2.21
2244 2018 07 30 08 29 03.460 17.28 -101.2 16.0 2.33
2245 2018 07 30 11 35 45.360 16.8 -100.38 20.0 2.46
2246 2018 07 30 11 36 06.560 16.8 -100.38 20.0 2.18
2247 2018 07 30 12 34 18.880 17.19 -100.35 5.0 1.95
2248 2018 07 30 12 46 55.100 17.32 -100.82 51.7 3.14
2249 2018 07 31 01 14 39.700 17.29 -101.29 16.0 2.07
2250 2018 07 31 12 25 18.160 16.8 -100.11 6.5 2.91
2251 2018 07 31 17 21 49.580 16.87 -100.4 1.0 1.82
2252 2018 07 31 20 56 28.580 17.41 -101.73 4.2 2.59
2253 2018 08 01 01 29 32.780 16.89 -100.54 5.0 2.17
2254 2018 08 01 06 38 08.340 17.07 -100.63 5.8 2.03
2255 2018 08 01 09 05 54.760 17.07 -100.63 5.8 2.0
2256 2018 08 01 10 55 44.700 17.3 -101.04 38.2 2.71
2257 2018 08 01 15 54 15.860 16.87 -100.43 5.0 1.62
2258 2018 08 01 17 29 01.140 17.19 -100.35 5.0 2.53
2259 2018 08 01 19 04 34.200 17.29 -101.29 16.0 2.3
2260 2018 08 01 20 41 38.580 17.71 -101.38 53.5 2.98
2261 2018 08 01 22 02 18.640 17.37 -101.46 2.0 2.87
2262 2018 08 02 01 11 24.020 17.04 -100.65 6.0 1.39
2263 2018 08 02 01 45 03.440 17.19 -100.35 5.0 1.99
2264 2018 08 02 02 58 08.080 17.19 -100.35 5.0 2.14
2265 2018 08 02 06 04 35.120 16.36 -100.71 16.1 4.03
2266 2018 08 02 06 13 54.520 16.36 -100.71 16.1 2.35
2267 2018 08 02 06 27 23.260 16.36 -100.71 16.1 2.25
2268 2018 08 02 06 53 23.340 16.36 -100.71 16.1 2.17
2269 2018 08 02 09 24 59.700 16.77 -101.78 16.0 3.74
2270 2018 08 02 09 38 08.380 16.36 -100.71 16.1 2.08
2271 2018 08 02 13 11 18.760 16.36 -100.71 16.1 1.95
2272 2018 08 02 13 17 57.360 16.36 -100.71 16.1 1.81
2273 2018 08 02 13 23 35.160 16.36 -100.71 16.1 1.87
2274 2018 08 02 14 07 30.000 16.91 -100.34 10.0 2.31
2275 2018 08 02 14 42 48.620 16.36 -100.71 16.1 3.57
2276 2018 08 02 14 44 28.700 16.36 -100.71 16.1 2.05
2277 2018 08 02 15 50 49.580 16.36 -100.71 16.1 1.79
2278 2018 08 02 18 17 10.120 17.15 -101.14 18.1 1.98
2279 2018 08 02 20 28 54.180 17.27 -101.2 9.6 2.11
2280 2018 08 02 20 42 20.320 17.31 -101.32 10.0 1.42
2281 2018 08 02 22 24 46.040 17.46 -101.04 19.2 2.31
2282 2018 08 02 23 21 23.900 16.36 -100.71 16.1 2.07
2283 2018 08 03 00 23 57.840 16.9 -100.03 3.0 1.49
2284 2018 08 03 04 11 21.940 17.3 -101.43 20.0 2.59
2285 2018 08 03 07 05 44.700 16.36 -100.71 16.1 1.78
2286 2018 08 03 10 35 18.600 17.23 -100.94 34.0 1.7
2287 2018 08 03 11 16 16.380 16.88 -100.3 4.0 2.6
2288 2018 08 03 16 23 43.620 16.36 -100.71 16.1 1.9
2289 2018 08 03 18 42 00.880 17.48 -101.64 10.1 3.44
2290 2018 08 03 21 58 32.680 17.72 -100.22 111.4 3.35
2291 2018 08 04 00 55 31.200 17.09 -100.11 37.7 3.14
2292 2018 08 04 04 21 06.620 16.89 -100.54 5.0 3.27
2293 2018 08 04 04 41 01.820 16.89 -100.54 5.0 2.53
2294 2018 08 04 09 00 29.900 17.17 -100.39 40.0 2.84
2295 2018 08 04 13 37 18.260 17.19 -100.35 3.0 2.29
2296 2018 08 04 14 45 36.240 17.22 -101.12 18.0 2.37
2297 2018 08 04 14 49 51.280 16.91 -101.55 9.0 1.98
2298 2018 08 04 17 31 57.480 16.92 -100.31 16.3 3.4
2299 2018 08 04 20 26 29.440 17.42 -101.46 23.1 3.73
2300 2018 08 05 03 21 47.380 17.33 -101.55 5.0 2.45
2301 2018 08 05 07 20 43.220 17.03 -100.05 5.0 3.35
2302 2018 08 05 10 02 25.120 17.14 -100.39 39.0 2.09
2303 2018 08 05 13 53 22.220 17.53 -101.37 5.0 2.34
2304 2018 08 06 01 28 04.860 17.19 -100.35 7.0 1.99
2305 2018 08 06 02 37 52.600 17.18 -100.08 14.0 3.54
2306 2018 08 06 06 17 02.320 17.22 -101.12 18.0 2.02
2307 2018 08 06 06 25 12.180 16.96 -100.43 16.1 1.94
2308 2018 08 06 08 45 49.880 17.19 -100.35 5.0 2.12
2309 2018 08 06 14 21 31.680 16.8 -100.11 6.5 3.63
2310 2018 08 06 18 47 07.800 17.21 -100.42 21.0 1.66
2311 2018 08 07 02 48 27.140 17.31 -101.3 23.0 2.98
2312 2018 08 07 02 59 09.900 17.31 -101.3 23.0 2.51
2313 2018 08 07 04 18 03.480 17.29 -101.29 16.0 2.0
2314 2018 08 07 05 40 29.300 16.81 -100.46 5.0 1.92
2315 2018 08 07 09 54 38.580 17.29 -101.08 32.0 1.52
2316 2018 08 07 14 03 12.200 17.07 -100.38 20.0 1.79
2317 2018 08 08 05 41 33.400 17.22 -101.12 18.0 1.55
2318 2018 08 08 05 47 17.280 17.26 -101.02 9.0 2.57
2319 2018 08 08 07 02 50.380 17.27 -101.14 29.0 2.19
2320 2018 08 08 08 53 56.640 17.19 -101.06 24.0 0.87
2321 2018 08 08 10 31 31.300 16.89 -100.02 5.0 3.06
2322 2018 08 08 12 57 55.940 17.01 -100.46 13.6 2.59
2323 2018 08 08 13 42 58.340 17.36 -101.44 38.7 3.61
2324 2018 08 08 13 54 34.160 16.8 -100.11 6.5 2.76
2325 2018 08 08 15 29 51.920 17.24 -101.04 36.2 1.74
2326 2018 08 08 17 05 00.500 17.14 -100.39 39.0 2.7
2327 2018 08 08 18 39 17.780 17.18 -101.07 38.2 1.8
2328 2018 08 08 20 20 10.280 16.87 -101.42 31.0 1.92
2329 2018 08 08 20 52 59.520 17.2 -101.05 7.0 1.73
2330 2018 08 08 20 59 20.500 16.82 -100.13 9.0 2.7
2331 2018 08 09 09 47 07.680 16.51 -100.92 12.0 2.11
2332 2018 08 09 09 56 22.240 17.19 -100.35 7.0 1.99
2333 2018 08 09 11 05 21.760 16.72 -100.56 17.4 3.1
2334 2018 08 09 12 37 23.400 17.03 -100.05 5.0 3.01
2335 2018 08 09 22 02 15.680 17.72 -100.22 111.4 3.48
2336 2018 08 09 23 08 19.760 17.19 -100.35 7.0 2.09
2337 2018 08 09 23 20 36.480 17.15 -100.4 35.2 2.05
2338 2018 08 10 01 47 54.240 17.03 -100.9 69.7 1.92
2339 2018 08 10 01 51 35.700 17.03 -100.9 69.7 2.08
2340 2018 08 10 02 08 05.160 17.03 -100.9 69.7 1.92
2341 2018 08 10 04 36 17.600 17.32 -101.46 21.0 2.94
2342 2018 08 10 06 06 30.940 17.09 -100.44 42.5 1.94
2343 2018 08 10 07 34 25.780 17.35 -101.49 23.0 2.47
2344 2018 08 10 07 57 57.060 17.19 -100.35 5.0 1.99
2345 2018 08 10 08 25 30.580 17.39 -101.37 11.9 1.96
2346 2018 08 10 08 39 01.840 17.24 -101.17 46.3 2.3
2347 2018 08 10 18 52 43.540 17.19 -100.35 5.0 2.03
2348 2018 08 10 21 25 08.700 17.32 -100.99 7.0 1.88
2349 2018 08 10 23 58 54.820 17.5 -101.65 4.5 -1.18
2350 2018 08 11 01 41 56.020 17.43 -101.34 26.0 3.5
2351 2018 08 11 08 33 53.080 17.71 -101.38 51.5 2.32
2352 2018 08 11 11 13 51.880 17.19 -100.35 5.0 1.87
2353 2018 08 11 13 12 08.780 17.01 -100.4 21.2 2.22
2354 2018 08 11 13 42 25.520 16.9 -100.34 8.7 2.66
2355 2018 08 11 17 51 27.560 16.9 -100.34 8.7 2.46
2356 2018 08 11 23 38 54.120 17.24 -101.42 26.0 1.39
2357 2018 08 12 02 06 47.680 17.24 -101.42 26.0 2.41
2358 2018 08 12 02 21 18.100 17.03 -100.9 69.7 2.22
2359 2018 08 12 06 23 36.200 17.22 -101.09 22.0 1.99
2360 2018 08 12 06 49 46.920 17.03 -100.9 69.7 1.9
2361 2018 08 12 11 37 51.100 17.19 -100.35 5.0 2.09
2362 2018 08 12 13 21 56.060 16.95 -100.38 31.9 3.11
2363 2018 08 12 15 06 38.540 17.1 -100.85 24.0 2.62
2364 2018 08 12 15 10 38.140 17.12 -100.84 13.0 1.89
2365 2018 08 12 15 23 29.520 17.18 -100.81 17.0 2.71
2366 2018 08 12 15 54 22.120 17.12 -100.84 13.0 2.08
2367 2018 08 12 18 27 37.680 17.1 -100.85 24.0 1.55
2368 2018 08 13 00 32 42.380 16.81 -100.49 7.0 1.33
2369 2018 08 13 00 49 47.020 17.1 -100.85 26.0 1.58
2370 2018 08 13 02 50 29.540 16.97 -100.0 7.3 3.11
2371 2018 08 13 05 25 00.040 17.1 -100.85 24.0 1.87
2372 2018 08 13 05 57 35.720 17.19 -100.35 5.0 2.39
2373 2018 08 13 06 27 23.780 17.14 -100.6 34.5 2.52
2374 2018 08 13 07 47 56.060 17.21 -100.42 21.0 1.6
2375 2018 08 13 08 13 38.520 17.35 -101.11 29.0 3.75
2376 2018 08 13 14 31 53.360 17.03 -100.05 5.0 3.1
2377 2018 08 13 15 28 00.620 17.07 -100.63 5.8 2.18
2378 2018 08 13 16 20 34.640 16.91 -100.13 29.0 3.64
2379 2018 08 14 03 21 22.940 16.9 -100.34 8.7 2.78
2380 2018 08 14 08 42 03.520 17.04 -100.88 28.0 2.31
2381 2018 08 14 09 04 13.660 17.28 -100.65 10.0 1.42
2382 2018 08 14 12 16 51.100 17.28 -100.65 10.0 1.14
2383 2018 08 14 12 56 42.180 17.04 -100.38 9.7 2.49
2384 2018 08 14 19 30 46.500 17.21 -101.14 42.3 2.38
2385 2018 08 14 20 49 14.360 17.37 -100.78 28.7 2.88
2386 2018 08 14 21 27 50.240 17.35 -101.49 23.0 2.82
2387 2018 08 14 22 21 33.280 16.55 -100.86 16.6 2.44
2388 2018 08 14 23 48 44.420 17.32 -101.32 9.0 1.96
2389 2018 08 15 03 46 07.720 17.19 -100.35 5.0 2.26
2390 2018 08 15 08 14 10.680 16.59 -100.91 17.0 1.64
2391 2018 08 15 11 03 17.620 17.15 -100.4 35.2 2.98
2392 2018 08 16 02 42 19.020 17.07 -100.63 5.8 1.99
2393 2018 08 16 05 44 00.340 17.03 -100.05 5.0 2.78
2394 2018 08 16 17 39 14.300 17.1 -100.39 44.8 2.66
2395 2018 08 16 20 44 24.040 17.21 -101.36 8.2 2.09
2396 2018 08 16 21 29 37.780 17.04 -100.65 8.0 1.44
2397 2018 08 17 02 29 53.100 17.24 -101.39 12.2 1.89
2398 2018 08 17 02 52 04.740 17.21 -101.36 8.2 3.28
2399 2018 08 17 03 24 51.640 17.21 -101.36 8.2 1.98
2400 2018 08 17 09 36 00.320 17.04 -100.38 9.7 2.51
2401 2018 08 17 12 11 16.180 17.1 -100.85 24.0 1.45
2402 2018 08 17 19 17 18.540 17.57 -101.57 36.9 2.97
2403 2018 08 17 20 48 28.540 17.03 -100.05 5.0 2.78
2404 2018 08 18 03 50 21.960 17.24 -101.17 46.3 2.2
2405 2018 08 18 13 56 07.820 17.57 -101.57 36.9 2.82
2406 2018 08 18 14 53 13.300 17.22 -101.12 18.0 2.28
2407 2018 08 18 17 45 07.220 17.1 -100.39 44.8 2.26
2408 2018 08 18 19 29 59.400 17.15 -100.4 35.2 2.19
2409 2018 08 19 06 14 38.240 17.24 -101.04 36.2 2.67
2410 2018 08 19 08 29 32.260 17.19 -100.35 5.0 1.89
2411 2018 08 19 15 25 14.600 17.15 -100.76 13.3 1.72
2412 2018 08 19 15 57 23.740 17.1 -100.39 44.8 2.26
2413 2018 08 19 16 21 56.100 17.01 -100.05 22.0 2.49
2414 2018 08 19 20 18 10.940 17.17 -100.39 40.0 2.59
2415 2018 08 20 02 45 19.320 16.97 -100.88 10.0 2.65
